_id,id,username,followers,text,hashtags,created,,,,,,,,,,,,
"ObjectId(""5e70de53c4dbc3d94b4cae77"")",1.23992E+18,gmaof2b,2345,RT @MissGibbReads: @SeanTCurrey @ddale8 Pence admit he didn't. Why would they test the president but not Pence too?,[],,,,,,,,,,,,,
"ObjectId(""5e70de53c4dbc3d94b4cae78"")",1.23992E+18,JoAnneF95945936,1208,RT @ChrisMurphyCT: Trump's dismissive instruction to Governors on ventilator shortages," ""try getting [them] yourselves""",[],"2020-03-17T14:27:26.000Z""""",,,,,,,,,,,
"ObjectId(""5e70de53c4dbc3d94b4cae79"")",1.23992E+18,RuthBuddy1,21582,RT @JohnMTalmadgeMD: #Presidementia Quote of the Day 1: Trump was asked about his empathy for people who are scared, &amp; how he talks with hi…,indices:[21,"35]}]""","2020-03-17T14:27:26.000Z""""",,,,,,,,,,
"ObjectId(""5e70de53c4dbc3d94b4cae7a"")",1.23992E+18,cdrmm,85,"RT @DrGJackBrown: ""Respirators", ventilators — all of the equipment,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Donald Trump on conference call to U.S. Go…,[],"2020-03-17T14:27:26.000Z""""",,,,,,,,,,,,,,,,
"ObjectId(""5e70de53c4dbc3d94b4cae7b"")",1.23992E+18,AnneofBrooklyn,962,RT @itsJeffTiedrich: @realDonaldTrump failing united states president ignored a pandemic for a month and then called it a democrat hoax and…,[],,,,,,,,,,,,,
"ObjectId(""5e70de53c4dbc3d94b4cae7c"")",1.23992E+18,shaashtanga,689,RT @TaxReformExpert: BREAKING NEWS: ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
President @realDonaldTrump will propose an $850 billion dollar response package to the coronavirus.…,[],"2020-03-17T14:27:26.000Z""""",,,,,,,,,,,,,,,,
"ObjectId(""5e70de53c4dbc3d94b4cae7d"")",1.23992E+18,cicidog2,358,RT @TXStarLite: @cicidog2 Imagine how trump is manipulating the stock market to make money for he and his #trumpgang  @RVAwonk @cherokeeshe…,"[{text"":""trumpgang""","116]}]""","2020-03-17T14:27:26.000Z""""",,,,,,,,,,,
"ObjectId(""5e70de53c4dbc3d94b4cae7e"")",1.23992E+18,Mad_Leftist,26,RT @Aaina_agg: Seems @ttindia can’t digest a Dalit President. It shows its blatant caste prejudice by taking cheapshots at President Kovind…,[],,,,,,,,,,,,,
"ObjectId(""5e70de53c4dbc3d94b4cae7f"")",1.23992E+18,CoachReed1,954,RT @ChrisLu44: BREAKING: A week before Inauguration Day 2017, Trump team participated in a tabletop exercise with outgoing Obama team about…,"2020-03-17T14:27:26.000Z""""",,,,,,,,,,,,
"ObjectId(""5e70de53c4dbc3d94b4cae80"")",1.23992E+18,jrpv2,18,RT @WhiteHouse: If you are sick, stay home. ,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
If your children are sick, keep them home.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
If anyone in your household is diagnosed with COV…,[],"2020-03-17T14:27:26.000Z""""",,,,,,,,,,,,,,,,
"ObjectId(""5e70de53c4dbc3d94b4cae81"")",1.23992E+18,youngclassydude,2741,RT @I_Am_Ilemona: SSA to the president is asking how a practical ban on flights from countries where there's a corona virus infestation wil…,[],,,,,,,,,,,,,
"ObjectId(""5e70de53c4dbc3d94b4cae82"")",1.23992E+18,BarbaraPeavy1,1573,RT @Razorsmack1: #RazorTrain 1846,,,,,,,,,,,,,,
🇺🇸Add-On Patriot Train,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
🔴President Trump has had to deal with enormous pressure and total stupidity durin…,"[{text"":""RazorTrain""",indices:[17,"28]}]""","2020-03-17T14:27:26.000Z""""",,,,,,,,,,,,,,
"ObjectId(""5e70de54c4dbc3d94b4cae83"")",1.23992E+18,arkylicious,528,RT @morten: Trump on March 13: “I didn’t do it.”,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Trump claims he didn’t know anything about his administration disbanding the White House…,[],"2020-03-17T14:27:26.000Z""""",,,,,,,,,,,,,,,,
"ObjectId(""5e70de54c4dbc3d94b4cae84"")",1.23992E+18,sibersong,5344,@TimFaulkner81 Stomach-churning! My heart goes out to you. I honestly can't imagine what that must be like. People… https://t.co/GgHM3kOzSB,[],,,,,,,,,,,,,
"ObjectId(""5e70de54c4dbc3d94b4cae85"")",1.23992E+18,StarvinLarry,25825,RT @Rifleman4WVU: 😂 ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
They really are clueless aren’t they. 🤦‍♂️,[],"2020-03-17T14:27:26.000Z""""",,,,,,,,,,,,,,,,
"ObjectId(""5e70de54c4dbc3d94b4cae86"")",1.23992E+18,_MoneyJumpShots,904,RT @MeekPhill_: Damn Philip Rivers is gonna have to get rid of one  his kids.,[],,,,,,,,,,,,,
"ObjectId(""5e70de54c4dbc3d94b4cae87"")",1.23992E+18,haddon_gail,1425,Lady Nugee, blousey as ever,"2020-03-17T14:27:26.000Z""""",,,,,,,,,,,,
"ObjectId(""5e70de54c4dbc3d94b4cae88"")",1.23992E+18,velo340,181,RT @Public_Citizen: Trump says he 'didn’t know about' the firing of the entire U.S. pandemic response team in 2018,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Here's video of him tal…,[],"2020-03-17T14:27:26.000Z""""",,,,,,,,,,,,,,,,
"ObjectId(""5e70de54c4dbc3d94b4cae89"")",1.23992E+18,carlottah,795,RT @WhiskeyMD247365: @DavidJollyFL Sheer panic on Trump’s part. Not leadership.,[],,,,,,,,,,,,,
"ObjectId(""5e70de54c4dbc3d94b4cae8a"")",1.23992E+18,NikoSkilos,2930,RT @DLoesch: Beijing is mad that Trump accurately notes that China is where the Wuhan Coronavirus/COVID-19 began and *they’re* mad? The aud…,[],,,,,,,,,,,,,
"ObjectId(""5e70de54c4dbc3d94b4cae8b"")",1.23992E+18,Krist59xKris,421,"RT @CoMo411: #TheResistance Ebola research physician says ""Trump can't spin death"," recommends cities take drastic measures https://t.co/JI…,[{""text"":""TheResistance""","27]}]""","2020-03-17T14:27:27.000Z""""",,,,,,,,,,,
"ObjectId(""5e70de54c4dbc3d94b4cae8c"")",1.23992E+18,KidsNotMarkets,1288,RT @funder: “We SHOULD expect the leader of our country to tell us the truth, ESPECIALLY in the face of a global pandemic. This is where we…,"2020-03-17T14:27:27.000Z""""",,,,,,,,,,,,
"ObjectId(""5e70de54c4dbc3d94b4cae8d"")",1.23992E+18,Screenthesmoke,74,I await the day he runs for president with bated breath.,[],,,,,,,,,,,,,
"ObjectId(""5e70de54c4dbc3d94b4cae8e"")",1.23992E+18,johnmur15973564,2,Get it Tom.  Your whole industry is children now.  @tombrokaw,[],,,,,,,,,,,,,
"ObjectId(""5e70de54c4dbc3d94b4cae8f"")",1.23992E+18,NerdCage9,16830,President is now a Namibian. Three months without traveling and he’s already speaking like all of us. I am impressed. Credit where it’s due.,[],,,,,,,,,,,,,
"ObjectId(""5e70de54c4dbc3d94b4cae90"")",1.23992E+18,stantherunner,1420,#Unhinged Trump touts cooperation with states on coronavirus after criticizing Democratic governors… https://t.co/DFrASHLEzW,"[{text"":""Unhinged""","9]}]""","2020-03-17T14:27:27.000Z""""",,,,,,,,,,,
"ObjectId(""5e70de54c4dbc3d94b4cae91"")",1.23992E+18,treat52,1706,RT @robreiner: While we all hunker down and face this crisis, quietly the DOJ drops charges against Russian companies that helped Trump win…,"2020-03-17T14:27:27.000Z""""",,,,,,,,,,,,
"ObjectId(""5e70de54c4dbc3d94b4cae92"")",1.23992E+18,Pismo_B,67543,RT @AngeleStar111: The real pandemic and more accurately described as pandemonium, is at the local supermarkets where store shelves resembl…,"2020-03-17T14:27:27.000Z""""",,,,,,,,,,,,
"ObjectId(""5e70de54c4dbc3d94b4cae93"")",1.23992E+18,kurtfollower,3558,RT @BoycottUtah: It is Tuesday, March 17, I call for the removal from office by any legal means, the impeached fascist D…,[],"2020-03-17T14:27:27.000Z""""",,,,,,,,,
"ObjectId(""5e70de54c4dbc3d94b4cae94"")",1.23992E+18,jacobLpeck,1860,RT @TeaPainUSA: Trump’s going to use #Covid19 as a campaign disinformation delivery system.  He’ll start blamin’ blue state Dems for their…,"[{text"":""Covid19""","45]}]""","2020-03-17T14:27:27.000Z""""",,,,,,,,,,,
"ObjectId(""5e70de54c4dbc3d94b4cae95"")",1.23992E+18,MFMurphy22,74,@ChrisLu44 So in the 8 years Obama was President, he and the other lifers in Washington never set up a pandemic pro… https://t.co/WJKGAuKHnD,"2020-03-17T14:27:27.000Z""""",,,,,,,,,,,,
"ObjectId(""5e70de54c4dbc3d94b4cae96"")",1.23992E+18,andymartinaz,151,RT @chrislhayes: A reminder that *right now* the Trump administration is suing to destroy the entire Affordable Care Act. All of it.,[],,,,,,,,,,,,,
"ObjectId(""5e70de54c4dbc3d94b4cae97"")",1.23992E+18,hiffi7777,2133,RT @RadioPakistan: The historic meeting of leaders reinforced shared commitment of Pakistan and China to take all-weather and time-tested f…,[],,,,,,,,,,,,,
"ObjectId(""5e70de54c4dbc3d94b4cae98"")",1.23992E+18,Todd_Lundy,1,Is Trump a socialist in Republican clothing?  We are now volunteering for marshal law,  he has done more against ou… https://t.co/qvNGSqZhzJ,"2020-03-17T14:27:27.000Z""""",,,,,,,,,,,,
"ObjectId(""5e70de54c4dbc3d94b4cae99"")",1.23992E+18,raphaellaN,4042,RT @NanHayworth: This is your daily reminder that:,,,,,,,,,,,,,,
1) @POTUS @realDonaldTrump's January travel restrictions (OPPOSED by @JoeBiden) SAVED LI…,[],"2020-03-17T14:27:27.000Z""""",,,,,,,,,,,,,,,,
"ObjectId(""5e70de54c4dbc3d94b4cae9a"")",1.23992E+18,DearDesigns,3728,RT @thebradfordfile: Obama, Bush, our manufacturing, our wealth, our prosperity, and our safety.,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Trump ra…,[],"2020-03-17T14:27:27.000Z""""",,,,,,,,,,,,,,,,
"ObjectId(""5e70de54c4dbc3d94b4cae9b"")",1.23992E+18,GW36820958,0,#NAME?,[],,,,,,,,,,,,,
"ObjectId(""5e70de54c4dbc3d94b4cae9c"")",1.23992E+18,BlkSantaX,15156,@marcorubio #SANTA so little marco....if ppl are forced to stay in their homes by the govt is called wat.......oh t… https://t.co/AQ8R1OPoy8,"[{text"":""SANTA""","18]}]""","2020-03-17T14:27:27.000Z""""",,,,,,,,,,,
"ObjectId(""5e70de54c4dbc3d94b4cae9d"")",1.23992E+18,YarosisNancy,32171,RT @shossy2: It’s an oral or nasal swab, a cotton ball on the end of a stick.,,,,,,,,,,,,,
There.,,,,,,,,,,,,,,,,,,
Was that so hard?,,,,,,,,,,,,,,,,,,
Apparently it is IF you haven't take…,[],"2020-03-17T14:27:27.000Z""""",,,,,,,,,,,,,,,,
"ObjectId(""5e70de54c4dbc3d94b4cae9e"")",1.23992E+18,dryeraseslime,24,RT @NorbertElekes: BREAKING: France's president suspends payment of taxes, rent, gas, and electricity bills for companies during cor…,[],"2020-03-17T14:27:27.000Z""""",,,,,,,,,
"ObjectId(""5e70de54c4dbc3d94b4cae9f"")",1.23992E+18,melchorley,590,RT @DLoesch: Beijing is mad that Trump accurately notes that China is where the Wuhan Coronavirus/COVID-19 began and *they’re* mad? The aud…,[],,,,,,,,,,,,,
"ObjectId(""5e70de54c4dbc3d94b4caea0"")",1.23992E+18,Utveteran18,3253,RT @NathanLerner: Just a reminder, the first confirmed Cornavirus case in the U.S. was on January 20th. ,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
That's 8 weeks the Trump administ…,[],"2020-03-17T14:27:27.000Z""""",,,,,,,,,,,,,,,,
"ObjectId(""5e70de54c4dbc3d94b4caea1"")",1.23992E+18,NicolasRobidoux,168,RT @kylegriffin1: A video has emerged of Trump talking about cutting the U.S. pandemic response team in 2018 — days after claiming that he…,[],,,,,,,,,,,,,
"ObjectId(""5e70de54c4dbc3d94b4caea2"")",1.23992E+18,UVA_Blanca,66,#NAME?,[],,,,,,,,,,,,,
"ObjectId(""5e70de54c4dbc3d94b4caea3"")",1.23992E+18,lilcloutfarmer,468,RT @ILLPartigiano: President Xi, they're suppressing the vote while also forcing the primary to continue. They're not giving us the supplie…,"2020-03-17T14:27:27.000Z""""",,,,,,,,,,,,
"ObjectId(""5e70de54c4dbc3d94b4caea4"")",1.23992E+18,Nishinasuno,36,Donald Trump Sending Racist Tweets https://t.co/qnfcDE5qkV,[],,,,,,,,,,,,,
"ObjectId(""5e70de54c4dbc3d94b4caea5"")",1.23992E+18,IceKareemy,1096,RT @MsPackyetti: He’ll run on white supremacy like he did the first time. https://t.co/kEapx4S9OL,[],,,,,,,,,,,,,
"ObjectId(""5e70de54c4dbc3d94b4caea6"")",1.23992E+18,StevinskyLA,71,RT @DailyCaller: Trump Calls Coronavirus ‘The Chinese Virus’ For The First Time. https://t.co/OHK3ptaK5g,[],,,,,,,,,,,,,
"ObjectId(""5e70de54c4dbc3d94b4caea7"")",1.23992E+18,malacabeza1,8,#NAME?,no one complain,[],"2020-03-17T14:27:27.000Z""""",,,,,,,,,,,
"ObjectId(""5e70de54c4dbc3d94b4caea8"")",1.23992E+18,patriot_coastal,262,RT @marklevinshow: The Atlantic spews communist China’s propaganda while trashing the Trump administration.  And it’s not alone among the A…,[],,,,,,,,,,,,,
"ObjectId(""5e70de54c4dbc3d94b4caea9"")",1.23992E+18,adivaat50ish,160,RT @SenWhitehouse: The giant cruise companies incorporate overseas to dodge US taxes, flag vessels overseas to avoid US taxes and laws,[],"2020-03-17T14:27:27.000Z""""",,,,,,,,,,,
"ObjectId(""5e70de54c4dbc3d94b4caeaa"")",1.23992E+18,cobalt5050,308,RT @DLoesch: The WHO does China’s bidding, helping to disassociate them from the spread of Wuhan Coronavirus/COVID-19 — just like they did…,"2020-03-17T14:27:27.000Z""""",,,,,,,,,,,,
"ObjectId(""5e70de54c4dbc3d94b4caeab"")",1.23992E+18,KbamF_Blue,65,RT @DavidCornDC: Trump just said “we have a problem” that no one thought about “a month ago.” What??!! That’s the problem. A month ago, sma…,"2020-03-17T14:27:27.000Z""""",,,,,,,,,,,,
"ObjectId(""5e70de54c4dbc3d94b4caeac"")",1.23992E+18,heyandygillis,32,RT @BarbMcQuade: The President’s inaction, minimization of the threat,[],"2020-03-17T14:27:27.000Z""""",,,,,,,,,,,
"ObjectId(""5e70de54c4dbc3d94b4caead"")",1.23992E+18,FreeSoilUnion,24,@EricTrump You are complicit https://t.co/HH0A3WA2pT,[],,,,,,,,,,,,,
"ObjectId(""5e70de54c4dbc3d94b4caeae"")",1.23992E+18,ConnieDeyoung,83,RT @Lrihendry: Drug shortages due to coronavirus— meanwhile china threatens to cut off our supplies! ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
This is precisely why President Trum…,[],"2020-03-17T14:27:27.000Z""""",,,,,,,,,,,,,,,,
"ObjectId(""5e70de54c4dbc3d94b4caeaf"")",1.23992E+18,pacdits,376,RT @robreiner: While we all hunker down and face this crisis, quietly the DOJ drops charges against Russian companies that helped Trump win…,"2020-03-17T14:27:27.000Z""""",,,,,,,,,,,,
"ObjectId(""5e70de54c4dbc3d94b4caeb0"")",1.23992E+18,glenninbuda,102,#NAME?, disgusting, narcissistic, sociopath fifth. In addition, he una… https://t.co/3UxvGF6GWO,[],"2020-03-17T14:27:27.000Z""""",,,,,,,,
"ObjectId(""5e70de54c4dbc3d94b4caeb1"")",1.23992E+18,tomnbev,1857,RT @MobBossTrump: AN OBSCENE LEVEL OF SYCOPHANCY...,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
He’s a disgrace who should be ashamed to show himself in public. The Hippocratic Oath…,[],"2020-03-17T14:27:27.000Z""""",,,,,,,,,,,,,,,,
"ObjectId(""5e70de54c4dbc3d94b4caeb2"")",1.23992E+18,brenny_,5809,RT @AmbJohnBolton: Reporting that alleges the Trump Administration dissolved NSC offices related to our biodefense are both false and misle…,[],,,,,,,,,,,,,
"ObjectId(""5e70de54c4dbc3d94b4caeb3"")",1.23992E+18,Downriver5,2541,RT @fredvoros: @JRubinBlogger Summary of the Trump presidency to date:,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
✅ Treason,,,,,,,,,,,,,,,,,,
✅ Debt,,,,,,,,,,,,,,,,,,
✅ Crime ,,,,,,,,,,,,,,,,,,
✅ Corruption,,,,,,,,,,,,,,,,,,
✅ Impeachment,,,,,,,,,,,,,,,,,,
✅ Recession ,,,,,,,,,,,,,,,,,,
✅…,[],"2020-03-17T14:27:27.000Z""""",,,,,,,,,,,,,,,,
"ObjectId(""5e70de54c4dbc3d94b4caeb4"")",1.23992E+18,vivianmtl,15593,RT @DrThomasPaul: Bill Gates, Bio-#Terrorist.,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
#BioWeapons #BillGates, just like The Clintons, don't want you to question what's in the vac…,"[{text"":""Terrorist""",indices:[34,44]},indices:[47,58]},"{""text"":""BillGates""",indices:[59,"69]}]""","2020-03-17T14:27:27.000Z""""",,,,,,,
"ObjectId(""5e70de54c4dbc3d94b4caeb5"")",1.23992E+18,josh119872,35,@VerumRadix @jaketapper RAD. So you think Trump is doing a good job?  The RICHEST COUNTRY IN THE WORLD yet we teste… https://t.co/Z84Lg4bKSH,[],,,,,,,,,,,,,
"ObjectId(""5e70de54c4dbc3d94b4caeb6"")",1.23992E+18,realJohnCurley,660,RT @Yamiche: The Trump administration is asking Congress to approve a massive economic stimulus package of around $850 billion to stanch th…,[],,,,,,,,,,,,,
"ObjectId(""5e70de54c4dbc3d94b4caeb7"")",1.23992E+18,SallyMa24118067,2533,RT @Squill_whispers: 💩Why doesn’t our Government make the Leftist run cities clean this mess up that they have created. ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
💩Where are you @S…,[],"2020-03-17T14:27:27.000Z""""",,,,,,,,,,,,,,,,
"ObjectId(""5e70de54c4dbc3d94b4caeb8"")",1.23992E+18,MarvinRJeffcoat,5216,RT @jaliisah2: @MarvinRJeffcoat Uh, what happened here? The left has been accusing the President of being a dictator for three years,[],"2020-03-17T14:27:27.000Z""""",,,,,,,,,,,
"ObjectId(""5e70de54c4dbc3d94b4caeb9"")",1.23992E+18,ginac0403,207,Funny,[],,,,,,,,,,,,,
"ObjectId(""5e70de54c4dbc3d94b4caeba"")",1.23992E+18,thereal_fnc,440,Minus 10 times 10 (-10 X10)... need I say more????,[],,,,,,,,,,,,,
"ObjectId(""5e70de54c4dbc3d94b4caebb"")",1.23992E+18,JaySee8645,9396,RT @JoeBiden: We need a president who will always choose science over fiction.,[],,,,,,,,,,,,,
"ObjectId(""5e70de55c4dbc3d94b4caebc"")",1.23992E+18,ve12659331,58,RT @LindseyGrahamSC: President Trump’s decision to declare a national emergency over the #coronavirus pandemic is the right call.  ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
It wil…,"[{text"":""coronavirus""",indices:[89,"101]}]""","2020-03-17T14:27:27.000Z""""",,,,,,,,,,,,,,
"ObjectId(""5e70de55c4dbc3d94b4caebd"")",1.23992E+18,sisterresister0,176,RT @NorbertElekes: BREAKING: France's president suspends payment of taxes, rent, gas, and electricity bills for companies during cor…,[],"2020-03-17T14:27:27.000Z""""",,,,,,,,,
"ObjectId(""5e70de55c4dbc3d94b4caebe"")",1.23992E+18,restart_kun,131,RT @eugenegu: When officially naming the coronavirus as COVID-19, the World Health Organization specifically declared that it didn’t want t…,"2020-03-17T14:27:27.000Z""""",,,,,,,,,,,,
"ObjectId(""5e70de55c4dbc3d94b4caebf"")",1.23992E+18,GMorales___,227,This is important,[],,,,,,,,,,,,,
"ObjectId(""5e70de55c4dbc3d94b4caec0"")",1.23992E+18,adams22131,2,@caseymerwin @meaganmday The left’s silence about what is perhaps the most rigged election in us history is infuria… https://t.co/j2pCFNwiNu,[],,,,,,,,,,,,,
"ObjectId(""5e70de55c4dbc3d94b4caec1"")",1.23992E+18,DebMacdonald38,15929,#NAME?,[],,,,,,,,,,,,,
"ObjectId(""5e70de55c4dbc3d94b4caec2"")",1.23992E+18,debraktaylor5,49,@CCLcaribecrew I don't understand why he's a sick bastard! He doesn't care if people die, I just read were he told… https://t.co/EF2ocN9wED,"2020-03-17T14:27:27.000Z""""",,,,,,,,,,,,
"ObjectId(""5e70de55c4dbc3d94b4caec3"")",1.23992E+18,neighborlee,1811,Poll: Most Americans don’t trust Trump on virus information https://t.co/AyTvitRsyG, his idiocy in combating this p… https://t.co/F5Y4gzFI0L,"2020-03-17T14:27:27.000Z""""",,,,,,,,,,,,
